,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,PPG,APG,BPG,SPG,3P%
937,Channing Frye,fryech01,2014,4669,2312,0.680659762,0.692949868,1.37360963,6.79008571,-0.666424637,6.123661072999999,1.966371743,0.440067369,2.4064391119999997,6.072285205,6.072285205,0.0,2.116321051,1.350383848,3.466704898,-0.160208407,11.097560975609756,1.1951219512195121,0.7682926829268293,0.7317073170731707,0.37
938,Channing Frye,fryech01,2015,3722,1870,-1.11406448,-0.863801397,-1.977865877,-0.650556319,-2.4861159330000002,-3.136672253,-1.039897165,-1.212634464,-2.252531629,0.475323447,0.475323447,0.0,-0.5178323220000001,-0.059655844000000006,-0.577488166,0.141796322,7.32,1.2533333333333334,0.52,0.6266666666666667,0.39299999999999996
939,Channing Frye,fryech01,2016,2819,1437,1.068141785,0.858883637,1.9270254219999998,2.6015831,1.0402145,3.6417976010000004,1.413515835,0.929497338,2.343013172,3.791166936,2.298558249,1.492608687,1.8198942169999999,0.40144358,2.221337796,-0.07079576,7.538461538461538,1.0,0.3076923076923077,0.3076923076923077,0.377
940,Channing Frye,fryech01,2017,3163,1552,1.203467652,1.5083400530000002,2.711807705,-0.368342209,-2.1417226680000003,-2.510064877,0.874803419,0.895189013,1.7699924319999998,3.589023952,3.607710338,-0.018686387,1.725517236,0.892984992,2.618502228,0.268983566,9.135135135135135,0.6081081081081081,0.5,0.44594594594594594,0.409
941,Channing Frye,fryech01,2018,1454,695,0.19302092399999998,-0.665583176,-0.472562252,2.546067282,1.201736261,3.7478035430000003,0.6670277689999999,-0.255203711,0.411824057,1.119759227,1.119759227,0.0,0.687331288,-0.91389415,-0.226562862,-0.079858093,9.135135135135135,0.6081081081081081,0.5,0.44594594594594594,0.409
942,Channing Frye,fryech01,2019,696,341,-2.858176663,-7.499611033,-10.3577877,-5.512309116,-8.017588443,-13.52989756,-3.533367487,-7.891168839,-11.42453633,-1.504987605,-1.504987605,0.0,-2.669284515,-7.190238302999999,-9.859522818,-0.283122945,3.6,0.6,0.1,0.2,0.405
943,Markelle Fultz,fultzma01,2018,616,276,-2.642651576,1.7121070669999998,-0.9305445090000001,-2.101590474,4.09587389,1.994283416,-2.719689996,2.229451266,-0.49023873,0.31920183,0.25584316,0.06335867,-2.6311782999999997,1.751554733,-0.879623567,-0.46541234,0.0,0.0,0.0,0.0,0.0
944,Markelle Fultz,fultzma01,2019,931,427,-2.422602728,-0.70167473,-3.124277459,-4.37021319,1.9226145000000001,-2.44759869,-3.00506014,-0.205591388,-3.210651528,-0.099637976,-0.099637976,0.0,-2.197696538,-0.205392438,-2.403088976,-0.728585296,8.2,3.1,0.3,0.9,0.28600000000000003
945,Danilo Gallinari,gallida01,2015,2913,1426,2.9731357289999996,-0.054006507,2.919129222,1.018585094,1.254560947,2.273146041,2.765614247,0.24497094600000002,3.0105851930000003,4.211029613,4.211029613,0.0,2.505368185,-0.12429715599999999,2.381071029,0.45631926899999997,12.440677966101696,1.4067796610169492,0.3389830508474576,0.7966101694915254,0.355
946,Danilo Gallinari,gallida01,2016,3726,1839,3.880945773,-0.935937825,2.945007948,-1.536205373,-0.7961122279999999,-2.3323176009999997,3.0028716560000004,-0.935688235,2.0671834209999997,4.510366211,4.510366211,0.0,2.397391688,-1.190940887,1.206450801,-0.20307584,19.547169811320753,2.547169811320755,0.3584905660377358,0.7924528301886793,0.364
947,Danilo Gallinari,gallida01,2017,4413,2134,2.732136145,-0.731156563,2.000979582,1.758964609,0.401062829,2.160027438,2.637637805,-0.510733227,2.126904578,5.308113026,5.308113026,0.0,2.644325854,-1.432510399,1.211815455,-0.031382138999999996,18.174603174603174,2.142857142857143,0.23809523809523808,0.6349206349206349,0.389
948,Danilo Gallinari,gallida01,2018,1369,671,1.160168608,2.354316505,3.514485113,-2.597301609,2.313891414,-0.283410195,0.427797459,2.505966486,2.933763945,1.9418572440000001,1.9418572440000001,0.0,1.378807413,1.727051375,3.105858788,-0.20118493199999998,18.174603174603174,2.142857142857143,0.23809523809523808,0.6349206349206349,0.389
949,Danilo Gallinari,gallida01,2019,4792,2260,4.204915301000001,0.447114179,4.65202948,3.543486614,-1.5695171119999998,1.9739695019999999,4.305740859,0.06919504,4.374935899,8.195913788,7.979861641,0.216052148,4.034926163,0.341573778,4.3764999410000005,-0.433733118,19.8,2.6,0.3,0.7,0.433
950,Langston Galloway,gallola01,2015,2843,1457,-0.38112869,1.246640568,0.865511877,-2.030740369,1.027532322,-1.003208047,-0.662010005,1.3488010819999998,0.6867910770000001,2.5441332130000003,2.5441332130000003,0.0,-0.765329668,1.307488103,0.542158435,-0.39954953200000004,11.844444444444445,3.3333333333333335,0.26666666666666666,1.1555555555555554,0.35200000000000004
951,Langston Galloway,gallola01,2016,4082,2033,-0.136019596,0.9454113279999999,0.809391732,-3.186134534,3.0517149210000003,-0.13441961300000002,-0.7717336340000001,1.462014977,0.690281343,3.552672756,3.552672756,0.0,-0.961711805,1.625295009,0.663583204,-0.43025212700000004,7.621951219512195,2.524390243902439,0.2682926829268293,0.9390243902439024,0.344
952,Langston Galloway,gallola01,2017,3084,1495,-0.539750086,0.016321929,-0.523428157,-1.69528132,-0.37719244700000004,-2.072473767,-0.770914276,-0.06930990599999999,-0.840224182,1.451779444,1.451779444,0.0,-0.958008208,-0.450140747,-1.408148956,-0.384874259,6.0,1.4736842105263157,0.05263157894736842,0.3157894736842105,0.475
953,Langston Galloway,gallola01,2018,1765,863,0.003607703,1.9170296180000002,1.9206373209999998,-1.999524921,6.03004355,4.03051863,-0.397324578,2.881800819,2.484476241,2.296792054,2.296792054,0.0,0.012607795,1.383935278,1.396543074,-0.34265995899999996,7.905405405405405,1.2567567567567568,0.08108108108108109,0.6216216216216216,0.39
954,Langston Galloway,gallola01,2019,3868,1855,0.037475616,-1.0304217629999999,-0.9929461470000001,-0.516024977,0.213986318,-0.302038659,-0.067679275,-0.824321361,-0.892000637,1.7561057919999998,1.6577378059999999,0.09836798599999999,-0.25635258699999997,-0.89487484,-1.1512274279999999,-0.316446595,8.4,1.1,0.1,0.5,0.355
955,Francisco Garcia,garcifr01,2014,2295,1105,-0.022449362999999996,-2.171721839,-2.1941712019999997,-1.624105995,2.154662282,0.530556287,-0.423570216,-1.422935457,-1.846505674,0.511233199,0.548117317,-0.036884118,-0.600011646,-1.2979851040000001,-1.897996751,0.16895108,5.7272727272727275,1.1454545454545455,0.6,0.4909090909090909,0.358
956,Francisco Garcia,garcifr01,2015,398,200,-3.273364712,-2.6670247540000003,-5.940389466,-4.611997799,2.345000883,-2.266996916,-3.793891912,-1.827916898,-5.62180881,-0.292934645,-0.292934645,0.0,-3.146436682,-1.263680291,-4.410116973,-0.034270771,3.2142857142857144,1.0714285714285714,0.35714285714285715,0.6428571428571429,0.222
957,Patricio Garino,garinpa01,2017,86,43,-11.18537551,-10.47107924,-21.65645475,-7.523048656,-8.366320819,-15.88936947,-11.037780300000001,-10.63427238,-21.67205268,-0.41848050299999995,-0.41848050299999995,0.0,-9.206471275,-8.730265481,-17.93673676,0.7932733190000001,0.0,0.0,0.0,0.0,0.0
958,Kevin Garnett,garneke01,2014,2599,1359,-3.601200315,2.9607258969999997,-0.6404744179999999,-2.836497089,2.17393202,-0.662565069,-3.663230814,2.9901450819999997,-0.673085732,1.44223007,1.171359995,0.270870076,-2.488056111,1.935037828,-0.553018283,-0.400002477,6.518518518518518,1.5185185185185186,0.7407407407407407,0.7962962962962963,0.0
959,Kevin Garnett,garneke01,2015,1868,952,-1.535616325,2.76741324,1.231796915,-1.027971709,2.000735805,0.9727640959999999,-1.5105741830000001,2.807574542,1.297000359,1.943989074,1.943989074,0.0,-1.0852866,2.0706330680000002,0.9853464679999999,-0.021322811,7.6,1.6,0.8,1.0,0.0
960,Kevin Garnett,garneke01,2016,1113,556,-1.4160305519999998,4.14269563,2.726665078,-2.177092479,6.675034275,4.497941795,-1.6660962080000001,4.974173426,3.308077219,1.703361444,1.703361444,0.0,-1.9251864840000001,4.260476846,2.335290362,-0.8608537159999999,3.210526315789474,1.631578947368421,0.2631578947368421,0.7368421052631579,0.0
961,Billy Garrett,garrebi01,2019,137,63,-5.942361267000001,-6.536359578,-12.47872084,-4.836611251,-1.082686357,-5.919297608,-5.9508921070000005,-5.7143712970000005,-11.6652634,-0.283597588,-0.283597588,0.0,-5.77547972,-7.200915124,-12.97639484,-1.053476001,6.5,1.8,0.3,0.3,0.0
962,Diante Garrett,garredi02,2014,2045,1048,-3.99993685,-1.752229807,-5.752166657999999,-3.019687254,1.7096413069999998,-1.310045946,-3.9985031,-1.084317356,-5.0828204569999995,-1.235093816,-1.235093816,0.0,-4.090927025,-1.5078156569999999,-5.598742682,-0.941284045,3.492957746478873,1.6901408450704225,0.07042253521126761,0.5774647887323944,0.375
963,Marc Gasol,gasolma01,2014,4277,2269,-0.7140742609999999,3.658871207,2.9447969460000003,-1.998445141,-0.385531829,-2.38397697,-1.02674156,3.001670905,1.974929345,5.4484059,4.51286241,0.93554349,-0.932634885,3.085414884,2.1527799990000003,-0.772673354,14.559322033898304,3.6440677966101696,1.2881355932203389,1.0,0.182
964,Marc Gasol,gasolma01,2015,6027,3103,1.099848039,4.371650175,5.4714982139999995,2.060103126,-3.457271436,-1.39716831,1.3574671619999998,2.951834991,4.309302153,11.18160504,9.26124156,1.9203634790000002,1.190276733,2.794489722,3.984766455,-0.421258497,17.444444444444443,3.7901234567901234,1.617283950617284,0.8641975308641975,0.17600000000000002
965,Marc Gasol,gasolma01,2016,3484,1791,-1.4377106480000001,2.528177945,1.090467297,-1.58076205,1.906686949,0.325924899,-1.531204211,2.5694905969999997,1.038286386,3.4239946569999997,3.4239946569999997,0.0,-1.82493255,2.072040649,0.247108099,-1.0619102120000001,16.557692307692307,3.769230769230769,1.3461538461538463,0.9615384615384616,0.667
966,Marc Gasol,gasolma01,2017,5350,2771,0.904641472,1.71346405,2.618105522,0.918668638,-0.39414577,0.5245228679999999,1.008072038,1.3611606369999998,2.369232675,7.224406922999999,6.729462681,0.49494424200000003,1.120827347,1.125628848,2.246456194,-0.239591768,19.54054054054054,4.5675675675675675,1.337837837837838,0.9054054054054054,0.38799999999999996
967,Marc Gasol,gasolma01,2018,4767,2408,-1.3513507169999999,2.26192892,0.9105782040000001,-1.228754135,-1.114842256,-2.3435963909999997,-1.322328335,1.72539047,0.403062135,3.86072768,3.86072768,0.0,-0.859625651,1.047060618,0.18743496699999998,-0.332983578,19.54054054054054,4.5675675675675675,1.337837837837838,0.9054054054054054,0.38799999999999996
968,Marc Gasol,gasolma01,2019,6405,3171,-0.949295639,3.9418671780000003,2.9925715389999996,-0.034791748,1.482903554,1.448111806,-0.801287871,3.624534536,2.823246665,8.994060641,7.1424998539999995,1.8515607859999998,-0.664292424,3.6978436510000003,3.033551227,-0.4467986,13.6,4.4,1.1,1.1,0.363
969,Pau Gasol,gasolpa01,2014,3939,1884,-1.759937286,-0.33047841699999997,-2.090415703,-0.950375917,-2.719802793,-3.67017871,-1.655132645,-0.7854606359999999,-2.440593281,0.299498836,0.299498836,0.0,-0.719178275,-1.028715117,-1.747893393,0.674645803,17.35,3.35,1.5333333333333334,0.45,0.28600000000000003
970,Pau Gasol,gasolpa01,2015,5920,2998,0.447415539,1.055511584,1.502927123,-0.537216174,-0.46386064299999996,-1.001076818,0.265111323,0.789218581,1.054329904,5.9002984629999995,4.863006105,1.037292358,1.052852945,0.519694321,1.572547266,0.581917616,18.53846153846154,2.6923076923076925,1.8846153846153846,0.32051282051282054,0.462
971,Pau Gasol,gasolpa01,2016,4652,2291,0.7595023259999999,2.56176525,3.3212675760000003,0.0037262040000000003,0.9434147759999999,0.94714098,0.6756379020000001,2.390007068,3.06564497,6.843043402999999,6.843043402999999,0.0,1.3783439240000002,1.6538142480000002,3.032158172,0.651436415,16.48611111111111,4.083333333333333,2.0277777777777777,0.5833333333333334,0.348
972,Pau Gasol,gasolpa01,2017,3946,1992,0.887865007,2.17572724,3.063592247,3.0417761839999997,-1.007387494,2.03438869,1.3588828000000002,1.57041406,2.92929686,5.795104704,4.76727977,1.027824934,1.822462449,1.769057981,3.59152043,-0.12193343699999999,12.375,2.34375,1.09375,0.375,0.5379999999999999
973,Pau Gasol,gasolpa01,2018,3846,1902,-0.20916532100000002,1.225286515,1.0161211940000001,-3.7128653739999997,-0.607458197,-4.320323571,-0.9411515559999999,0.859777597,-0.08137395900000001,2.603868275,2.653282751,-0.049414476,-0.970199385,0.34383066100000004,-0.626368723,0.555795901,12.375,2.34375,1.09375,0.375,0.5379999999999999
974,Pau Gasol,gasolpa01,2019,774,360,-1.842438513,-0.073975393,-1.9164139059999998,-4.439186627,-2.736712186,-7.175898813,-2.512898525,-0.629995788,-3.142894313,-0.068519515,-0.068519515,0.0,-2.4458013259999998,-1.064448511,-3.510249838,-0.201587441,3.9,1.7,0.5,0.2,0.462
975,Rudy Gay,gayru01,2014,5022,2531,1.05117829,-0.24909926,0.8020790309999999,0.740631637,-1.327468214,-0.586836576,1.071735449,-0.473218254,0.598517194,4.319684347,4.319684347,0.0,0.853978377,-0.625823778,0.22815459899999999,0.223223335,20.12727272727273,3.0727272727272728,0.6,1.2181818181818183,0.312
976,Rudy Gay,gayru01,2015,4868,2408,3.3142974510000003,-0.7742783440000001,2.540019107,3.3124817689999997,-2.378173511,0.934308258,3.541634596,-1.116385561,2.425249036,6.409034263,6.409034263,0.0,2.6635675169999997,-1.6052539630000002,1.0583135540000002,0.768017948,21.058823529411764,3.676470588235294,0.6029411764705882,1.0441176470588236,0.359
977,Rudy Gay,gayru01,2016,5011,2379,-0.458080923,-0.083305412,-0.541386335,0.426639482,-0.56599716,-0.139357679,-0.294371415,-0.164941972,-0.459313386,2.7929007969999997,2.7929007969999997,0.0,-0.149473276,-0.145546174,-0.295019449,0.440821346,17.2,1.7142857142857142,0.7285714285714285,1.4285714285714286,0.344
978,Rudy Gay,gayru01,2017,2036,1013,1.238852722,2.132741019,3.37159374,0.16220065,3.611689385,3.773890035,1.113369178,2.6053540809999998,3.718723259,3.3686508839999996,3.3686508839999996,0.0,0.724462177,1.991417939,2.7158801169999998,0.7453475159999999,18.733333333333334,2.7333333333333334,0.8666666666666667,1.4666666666666666,0.37200000000000005
979,Rudy Gay,gayru01,2018,2801,1391,0.6486972329999999,1.343426816,1.9921240480000002,0.764163645,1.09122192,1.855385565,0.7336468909999999,1.319542695,2.053189586,3.40774823,3.237472092,0.17027613800000002,0.707852507,1.151539588,1.859392095,-0.081887443,18.733333333333334,2.7333333333333334,0.8666666666666667,1.4666666666666666,0.37200000000000005
980,Rudy Gay,gayru01,2019,4176,2021,1.1730337309999999,0.9142494959999999,2.087283227,0.25909176300000003,1.9975093680000002,2.256601131,1.0092075,1.195299685,2.204507185,5.0836926710000006,5.035859171,0.0478335,0.70552992,0.554462212,1.259992132,-0.19679510600000003,13.7,2.6,0.5,0.8,0.402
981,Michael Gbinije,gbinimi01,2017,65,32,-5.89428544,-2.716848343,-8.611133783,-3.7382350339999997,1.07445595,-2.663779084,-5.814740448999999,-2.156548327,-7.971288776000001,-0.084070565,-0.084070565,0.0,-4.710136998,-3.487387605,-8.197524603,-1.351242268,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0
982,Alonzo Gee,geeal01,2014,2055,1020,-2.8951369710000003,-2.129485945,-5.024622916,-4.049399511,-1.524700615,-5.574100126,-3.300852499,-2.111005286,-5.411857785,-1.390884227,-1.390884227,0.0,-3.294311153,-2.211826464,-5.506137617,0.390709869,3.9692307692307693,0.7230769230769231,0.23076923076923078,0.6,0.32799999999999996
983,Alonzo Gee,geeal01,2015,1389,665,-1.579135996,-0.31056706300000003,-1.8897030590000001,-4.059775578,-0.7274538429999999,-4.787229421,-2.185441559,-0.385179172,-2.570620731,0.058772545,0.047353690999999996,0.011418853999999999,-2.724896756,-1.256383361,-3.981280117,0.389154557,3.4,0.4,0.06666666666666667,0.4666666666666667,0.273
984,Alonzo Gee,geeal01,2016,3375,1632,-2.679164289,0.919548785,-1.759615504,-3.8474210060000003,1.4210619569999998,-2.426359049,-3.0639300289999998,1.11484189,-1.949088139,0.667340473,0.667340473,0.0,-3.5070237810000005,1.149028179,-2.357995602,0.067998381,4.4520547945205475,0.9863013698630136,0.1780821917808219,0.863013698630137,0.28300000000000003
985,Alonzo Gee,geeal01,2017,200,89,-5.072151843,3.5448716589999996,-1.527280184,-2.982449952,4.876841135,1.8943911830000002,-4.972503098,4.104939075,-0.867564023,0.08583971300000001,0.08583971300000001,0.0,-4.3785864310000004,1.431226365,-2.947360065,0.41591931299999996,0.8461538461538461,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.0
986,Marcus Georges-Hunt,georgma01,2017,101,48,-1.112772305,-7.380370087999999,-8.493142393,-13.56775092,-7.862248277000001,-21.4299992,-3.713680145,-7.8809060120000005,-11.59458616,-0.21783325899999997,-0.21783325899999997,0.0,-4.082798215,-7.1337387,-11.21653691,0.558329501,2.8,0.6,0.0,0.2,0.5
987,Marcus Georges-Hunt,georgma01,2018,486,227,-1.6743089119999999,-1.710388099,-3.3846970119999997,-2.0853061459999997,-0.7580415290000001,-2.843347675,-1.899535551,-1.5904752080000002,-3.4900107589999996,-0.07638613400000001,-0.033393495,-0.042992638,-2.226905728,-2.121356365,-4.348262094,-0.43072519,2.8,0.6,0.0,0.2,0.5
988,Paul George,georgpa01,2014,7086,3679,3.1223861569999998,2.910015024,6.03240118,1.3601361969999999,2.99304479,4.353180988,2.969863372,3.033285771,6.003149143,16.70974488,12.44134378,4.268401103,2.603735833,3.8946754539999997,6.498411287000001,0.729559527,21.7125,3.5375,0.275,1.8875,0.364
989,Paul George,georgpa01,2015,179,91,0.499086322,6.199157228,6.698243549,1.309302657,1.527395641,2.836698298,0.7442296159999999,5.577982406,6.322212022,0.42820922,0.42820922,0.0,0.466791261,3.4358585180000003,3.902649779,1.594289426,8.833333333333334,1.0,0.16666666666666666,0.8333333333333334,0.409
990,Paul George,georgpa01,2016,6318,3094,3.4787141669999997,2.326311275,5.805025442000001,2.558604179,3.2063072089999998,5.764911388,3.542766354,2.613527014,6.156293367999999,14.62544724,11.42704161,3.1984056339999998,3.846093295,3.02751873,6.873612025,2.223380654,23.135802469135804,4.061728395061729,0.35802469135802467,1.876543209876543,0.371
991,Paul George,georgpa01,2017,5771,2861,2.141161683,0.36580623799999995,2.506967922,2.807534483,-0.684036775,2.123497707,2.410510111,0.175251312,2.585761423,7.850679142000001,7.763310326,0.087368816,2.53003428,0.422963332,2.952997612,0.857963795,23.666666666666668,3.3466666666666667,0.36,1.56,0.39299999999999996
992,Paul George,georgpa01,2018,6488,3142,1.9747710969999999,1.7874036,3.762174697,0.401361219,0.17339052300000002,0.574751742,1.723647599,1.5420487090000001,3.2656963080000003,9.806548616,8.825869693,0.9806789220000001,2.757902862,2.427277947,5.185180808999999,1.4390547040000001,23.666666666666668,3.3466666666666667,0.36,1.56,0.39299999999999996
993,Paul George,georgpa01,2019,6608,3045,5.094191123,3.3416619410000004,8.435853064,4.795154591,6.694085911,11.4892405,5.333638945,4.206322803,9.539961748,19.41877202,17.38179887,2.036973153,5.070217389,4.890132742,9.96035013,1.265502347,28.0,4.1,0.4,2.2,0.386
994,Jonathan Gibson,gibsojo01,2017,474,231,-4.236510388999999,-4.2023631230000005,-8.438873512,-6.708175777999999,-6.48673995,-13.19491573,-4.939440608,-4.926288251,-9.865728858999999,-0.8438677240000001,-0.8438677240000001,0.0,-3.683234985,-4.231885707,-7.915120691,0.612307716,6.235294117647059,1.5294117647058822,0.0,0.47058823529411764,0.33299999999999996
995,Jonathan Gibson,gibsojo01,2018,87,40,5.137696452,-4.164013011000001,0.9736834409999999,9.494651956,-9.592366969,-0.097715013,6.363805411,-5.580439712,0.7833656999999999,0.07325261799999999,0.07325261799999999,0.0,5.008805903,-5.513900358,-0.505094455,1.573314771,6.235294117647059,1.5294117647058822,0.0,0.47058823529411764,0.33299999999999996
996,Taj Gibson,gibsota01,2014,4752,2505,-1.323784789,0.892580057,-0.43120473200000003,0.119546082,2.46912387,2.588669952,-1.038717406,1.204321749,0.165604342,3.774274081,2.576174029,1.198100051,-1.6224676000000002,1.233216523,-0.38925107700000006,-0.978800405,13.036585365853659,1.1097560975609757,1.3658536585365855,0.5,0.0
997,Taj Gibson,gibsota01,2015,3815,1968,-1.294390456,0.634517398,-0.659873058,-1.798752629,-1.4524150880000002,-3.251167717,-1.5177586440000002,0.22243803,-1.295320614,1.4166836409999999,1.926273533,-0.509589893,-1.4557918140000001,-0.059279422000000005,-1.515071236,-0.847173703,10.32258064516129,1.1451612903225807,1.2096774193548387,0.5806451612903226,0.0
998,Taj Gibson,gibsota01,2016,3887,1936,-0.9601798990000001,0.5021662920000001,-0.45801360700000004,0.7502217379999999,-1.1234701040000001,-0.373248366,-0.659994439,0.196923921,-0.463070518,2.238069975,2.238069975,0.0,-0.762410797,-0.09027071800000001,-0.852681515,-0.9013606209999999,8.58904109589041,1.452054794520548,1.0547945205479452,0.6438356164383562,0.0
999,Taj Gibson,gibsota01,2017,4260,2107,-1.8824395809999999,0.9070395040000001,-0.975400077,-0.423378524,-0.032746605,-0.456125128,-1.680494421,0.7488260720000001,-0.9316683490000001,1.95535149,1.562124826,0.393226664,-2.2368847130000002,0.225869978,-2.011014735,-0.6672311160000001,9.0,0.5652173913043478,0.6521739130434783,0.6086956521739131,1.0
1000,Taj Gibson,gibsota01,2018,5753,2849,-0.22513771,0.46555253399999996,0.24041482399999997,1.5907286680000001,1.2395205759999999,2.830249245,0.092282678,0.68178398,0.774066658,5.084257735,4.800383238,0.283874497,0.037903257,0.873809614,0.9117128720000001,-0.9570131479999999,10.846153846153847,0.9358974358974359,0.8461538461538461,0.5384615384615384,0.231
1001,Taj Gibson,gibsota01,2019,3574,1686,0.307553801,-1.774671467,-1.467117666,0.5682045520000001,-0.332912962,0.23529159,0.363973256,-1.5464701369999998,-1.1824968809999998,1.341856127,1.341856127,0.0,0.091056546,-0.9680013390000001,-0.876944793,-0.491719038,10.8,1.2,0.6,0.8,0.324
1002,Harry Giles III,gilesha01,2019,1820,820,-3.50658454,-0.759122985,-4.265707525,-2.395455096,0.132237466,-2.263217629,-3.489913876,-0.6052615339999999,-4.09517541,-0.569878359,-0.569878359,0.0,-2.962242092,-0.806108554,-3.768350646,1.286727308,0.0,0.0,0.0,0.0,0.0
1003,Shai Gilgeous-Alexander,gilgesh01,2019,5051,2347,-0.631340737,0.6512317320000001,0.019890995,-1.63868425,-3.030293397,-4.668977647,-0.911363472,-0.064278744,-0.9756422159999999,2.128439394,2.101778059,0.026661335,-1.217291568,0.42909899799999995,-0.788192569,0.014041823,10.8,3.3,0.5,1.2,0.36700000000000005
1004,Manu Ginobili,ginobma01,2014,4376,2136,3.6540302689999997,1.640128379,5.294158648,5.287710192,2.075369029,7.3630792210000005,4.12057805,1.7399469019999998,5.8605249520000005,9.734833531,6.370229922999999,3.364603608,3.484815237,2.029431382,5.514246619,2.360419754,12.323529411764707,4.3088235294117645,0.25,1.0294117647058822,0.349
1005,Manu Ginobili,ginobma01,2015,3488,1718,2.267073499,0.78051121,3.0475847089999997,-0.039685207,4.517733472,4.478048265,1.867283814,1.544518696,3.41180251,5.523642751000001,4.877822625,0.645820126,1.765837163,1.173100251,2.9389374139999997,1.8630109609999999,10.542857142857143,4.185714285714286,0.2857142857142857,0.9571428571428572,0.345
1006,Manu Ginobili,ginobma01,2016,2724,1326,2.3174543030000003,2.76906486,5.086519162,1.4379460990000001,5.046795399,6.484741497999999,2.216142838,3.323044051,5.539186889,5.733303458,4.757399062,0.975904397,2.1561815109999998,3.0607681560000004,5.216949667,1.605626148,9.568965517241379,3.0517241379310347,0.1896551724137931,1.1379310344827587,0.391
1007,Manu Ginobili,ginobma01,2017,3313,1575,1.1623643590000001,2.3860504000000002,3.548414759,0.529073644,2.7553322710000003,3.2844059139999997,1.067019301,2.547812714,3.614832015,5.238185253999999,4.54159095,0.696594305,1.2908506990000002,2.2503502490000002,3.541200947,2.09498797,7.492753623188406,2.652173913043478,0.2318840579710145,1.1884057971014492,0.392
1008,Manu Ginobili,ginobma01,2018,2893,1406,0.632917008,1.052605061,1.6855220690000001,0.72867031,-1.482146068,-0.753475758,0.7041649059999999,0.541535075,1.245699981,2.926910458,2.322111777,0.604798681,0.340997483,0.246069509,0.587066992,1.5079440530000001,7.492753623188406,2.652173913043478,0.2318840579710145,1.1884057971014492,0.392
1009,Rudy Gobert,goberru01,2014,872,434,-3.787804242,2.103582813,-1.6842214290000002,-4.454108915,6.151468301,1.6973593869999999,-4.101361323,3.159998943,-0.94136238,0.402257682,0.402257682,0.0,-3.529675951,0.958832748,-2.570843204,0.42555242200000004,2.311111111111111,0.15555555555555556,0.9111111111111111,0.17777777777777778,0.0
1010,Rudy Gobert,goberru01,2015,4149,2158,0.48818299299999995,4.579694135,5.067877128,-5.279605392,4.368356057,-0.9112493359999999,-0.682596312,4.80917155,4.126575238,7.538518539,7.538518539,0.0,-0.686918255,4.5894626060000006,3.9025443510000004,-0.413796147,8.365853658536585,1.329268292682927,2.3048780487804876,0.7804878048780488,0.0
1011,Rudy Gobert,goberru01,2016,3696,1932,-1.54625978,3.443893408,1.8976336280000001,0.976547073,2.823726288,3.8002733610000003,-1.09680396,3.47984999,2.38304603,5.0425672619999995,5.0425672619999995,0.0,-1.047381192,3.309692907,2.262311715,-0.33040002,9.131147540983607,1.4918032786885247,2.2131147540983607,0.7377049180327869,0.0
1012,Rudy Gobert,goberru01,2017,5735,2990,0.6752347059999999,5.217185664,5.89242037,1.833290191,5.611615596,7.4449057860000005,0.958222523,5.559994099,6.518216622000001,14.06060434,13.12812745,0.9324768959999999,1.117876,6.125401636,7.243277636,-0.7944759020000001,14.037037037037036,1.1975308641975309,2.6419753086419755,0.6049382716049383,0.0
1013,Rudy Gobert,goberru01,2018,4486,2199,-0.606565251,4.049356532,3.44279128,-0.33361209,3.9615629789999995,3.6279508889999996,-0.581535673,4.197939358,3.616403684,7.210859773999999,5.590854591,1.6200051830000002,-0.467548349,4.907395618,4.4398472689999995,0.27373965,14.037037037037036,1.1975308641975309,2.6419753086419755,0.6049382716049383,0.0
1014,Rudy Gobert,goberru01,2019,5749,2729,0.648967492,5.304813988,5.95378148,0.654064303,1.453849081,2.107913384,0.685698238,4.746979218,5.432677456,11.38291189,11.417805699999999,-0.03489381,0.819019816,5.330011531,6.149031347,0.119092344,15.9,2.0,2.3,0.8,0.0
1015,Ryan Gomes,gomesry01,2014,71,34,-5.401582403,-1.068678748,-6.470261151,-12.929591199999999,20.47753912,7.547947915,-7.409173496,3.302369695,-4.106803801,-0.023327876,-0.023327876,0.0,-6.128867698,0.25062433300000003,-5.878243365,-0.848982315,1.2,0.2,0.0,0.0,0.0
1016,Drew Gooden,goodedr01,2014,1034,541,0.777509098,0.901801141,1.679310239,0.969735089,-2.006507417,-1.036772328,0.8464203109999999,0.263130372,1.109550683,1.0813296209999999,0.580786318,0.5005433029999999,0.996876552,0.148816643,1.145693195,-0.597938015,8.318181818181818,0.6818181818181818,0.3181818181818182,0.45454545454545453,0.41200000000000003
1017,Drew Gooden,goodedr01,2015,2066,1042,0.14402917099999998,1.259527852,1.4035570240000002,-0.565520162,-0.198852993,-0.764373155,0.007901991,0.9881444690000001,0.99604646,1.995389574,1.8104975630000002,0.18489201100000002,-0.426533737,0.535274748,0.108741012,-0.08546718699999999,5.431372549019608,0.9607843137254902,0.17647058823529413,0.4117647058823529,0.39
